2018,1,8,11,259711
2018,1,8,12,478500
2018,1,8,13,947408
2018,1,8,14,1399214
2018,1,8,15,1519442
2018,1,8,16,1296534
2018,1,8,17,762603
2018,1,8,18,0
2018,1,8,19,0
2018,1,8,20,0
2018,1,8,21,0
2018,1,8,22,0
2018,1,8,23,0
2018,1,8,24,0
2018,1,9,1,0
2018,1,9,2,0
2018,1,9,3,0
2018,1,9,4,0
2018,1,9,5,0
2018,1,9,6,0
2018,1,9,7,0
2018,1,9,8,50524
2018,1,9,9,240869
2018,1,9,10,756628
2018,1,9,11,1231110
2018,1,9,12,1570673
2018,1,9,13,1737931
2018,1,9,14,1386887
2018,1,9,15,628139
2018,1,9,16,988645
2018,1,9,17,234217
2018,1,9,18,0
2018,1,9,19,0
2018,1,9,20,0
2018,1,9,21,0
2018,1,9,22,0
2018,1,9,23,0
2018,1,9,24,0
2018,1,10,1,0
2018,1,10,2,0
2018,1,10,3,0
2018,1,10,4,0
2018,1,10,5,0
2018,1,10,6,0
2018,1,10,7,0
2018,1,10,8,38500
2018,1,10,9,235025
2018,1,10,10,640849
2018,1,10,11,873482
2018,1,10,12,1540511
2018,1,10,13,1749387
2018,1,10,14,1609960
2018,1,10,15,1001142
2018,1,10,16,380606
2018,1,10,17,201829
2018,1,10,18,0
2018,1,10,19,0
2018,1,10,20,0
2018,1,10,21,0
2018,1,10,22,0
2018,1,10,23,0
2018,1,10,24,0
2018,1,11,1,0
2018,1,11,2,0
2018,1,11,3,0
2018,1,11,4,0
2018,1,11,5,0
2018,1,11,6,0
2018,1,11,7,0
2018,1,11,8,0
2018,1,11,9,118859
2018,1,11,10,268975
2018,1,11,11,159351
2018,1,11,12,200711
2018,1,11,13,244327
2018,1,11,14,240555
2018,1,11,15,316034
2018,1,11,16,279250
2018,1,11,17,86474
2018,1,11,18,0
2018,1,11,19,0
2018,1,11,20,0
2018,1,11,21,0
2018,1,11,22,0
2018,1,11,23,0
2018,1,11,24,0
2018,1,12,1,0
2018,1,12,2,0
2018,1,12,3,0
2018,1,12,4,0
2018,1,12,5,0
2018,1,12,6,0
2018,1,12,7,0
2018,1,12,8,34064
2018,1,12,9,120844
2018,1,12,10,159882
2018,1,12,11,318488
2018,1,12,12,949366
2018,1,12,13,1786097
2018,1,12,14,1857926
2018,1,12,15,1729280
2018,1,12,16,1310001
2018,1,12,17,585848
2018,1,12,18,0
2018,1,12,19,0
2018,1,12,20,0
2018,1,12,21,0
2018,1,12,22,0
2018,1,12,23,0
2018,1,12,24,0
2018,1,13,1,0
2018,1,13,2,0
2018,1,13,3,0
2018,1,13,4,0
2018,1,13,5,0
2018,1,13,6,0
2018,1,13,7,0
2018,1,13,8,39593
2018,1,13,9,193994
2018,1,13,10,548932
2018,1,13,11,1117905
2018,1,13,12,1590046
2018,1,13,13,1782991
2018,1,13,14,1804151
2018,1,13,15,1527048
2018,1,13,16,970476
2018,1,13,17,691998
2018,1,13,18,0
2018,1,13,19,0
2018,1,13,20,0
2018,1,13,21,0
2018,1,13,22,0
2018,1,13,23,0
2018,1,13,24,0
2018,1,14,1,0
2018,1,14,2,0
2018,1,14,3,0
2018,1,14,4,0
2018,1,14,5,0
2018,1,14,6,0
2018,1,14,7,0
2018,1,14,8,0
2018,1,14,9,59601
2018,1,14,10,129952
2018,1,14,11,231042
2018,1,14,12,391970
2018,1,14,13,284452
2018,1,14,14,261871
2018,1,14,15,207655
2018,1,14,16,301314
2018,1,14,17,213732
2018,1,14,18,0
2018,1,14,19,0
2018,1,14,20,0
2018,1,14,21,0
2018,1,14,22,0
2018,1,14,23,0
2018,1,14,24,0
2018,1,15,1,0
2018,1,15,2,0
2018,1,15,3,0
2018,1,15,4,0
2018,1,15,5,0
2018,1,15,6,0
2018,1,15,7,0
2018,1,15,8,0
2018,1,15,9,65577
2018,1,15,10,148871
2018,1,15,11,168632
2018,1,15,12,193279
2018,1,15,13,204596
2018,1,15,14,216663
2018,1,15,15,239278
2018,1,15,16,157659
2018,1,15,17,107847
2018,1,15,18,0
2018,1,15,19,0
2018,1,15,20,0
2018,1,15,21,0
2018,1,15,22,0
2018,1,15,23,0
2018,1,15,24,0
2018,1,16,1,0
2018,1,16,2,0
2018,1,16,3,0
2018,1,16,4,0
2018,1,16,5,0
2018,1,16,6,0
2018,1,16,7,0
2018,1,16,8,0
2018,1,16,9,56745
2018,1,16,10,132553
2018,1,16,11,185637
2018,1,16,12,196351
2018,1,16,13,200652
2018,1,16,14,210126
2018,1,16,15,229483
2018,1,16,16,148536
2018,1,16,17,58954
2018,1,16,18,0
2018,1,16,19,0
2018,1,16,20,0
2018,1,16,21,0
2018,1,16,22,0
2018,1,16,23,0
2018,1,16,24,0
2018,1,17,1,0
2018,1,17,2,0
2018,1,17,3,0
2018,1,17,4,0
2018,1,17,5,0
2018,1,17,6,0
2018,1,17,7,0
2018,1,17,8,0
2018,1,17,9,77754
2018,1,17,10,138415
2018,1,17,11,193857
2018,1,17,12,193462
2018,1,17,13,202174
2018,1,17,14,186309
2018,1,17,15,161093
2018,1,17,16,132722
2018,1,17,17,48452
2018,1,17,18,0
2018,1,17,19,0
2018,1,17,20,0
2018,1,17,21,0
2018,1,17,22,0
2018,1,17,23,0
2018,1,17,24,0
2018,1,18,1,0
2018,1,18,2,0
2018,1,18,3,0
2018,1,18,4,0
2018,1,18,5,0
2018,1,18,6,0
2018,1,18,7,0
2018,1,18,8,56620
2018,1,18,9,245451
2018,1,18,10,783802
2018,1,18,11,1272427
2018,1,18,12,1655705
2018,1,18,13,1845983
2018,1,18,14,1908576
2018,1,18,15,1803263
2018,1,18,16,1523689
2018,1,18,17,888213
2018,1,18,18,0
2018,1,18,19,0
2018,1,18,20,0
2018,1,18,21,0
2018,1,18,22,0
2018,1,18,23,0
2018,1,18,24,0
2018,1,19,1,0
2018,1,19,2,0
2018,1,19,3,0
2018,1,19,4,0
2018,1,19,5,0
2018,1,19,6,0
2018,1,19,7,0
2018,1,19,8,54890
2018,1,19,9,242210
2018,1,19,10,780122
2018,1,19,11,1273032
2018,1,19,12,1647675
2018,1,19,13,1841068
2018,1,19,14,1903180
2018,1,19,15,1784365
2018,1,19,16,1507103
2018,1,19,17,888208
2018,1,19,18,0
2018,1,19,19,0
2018,1,19,20,0
2018,1,19,21,0
2018,1,19,22,0
2018,1,19,23,0
2018,1,19,24,0
2018,1,20,1,0
2018,1,20,2,0
2018,1,20,3,0
2018,1,20,4,0
2018,1,20,5,0
2018,1,20,6,0
2018,1,20,7,0
2018,1,20,8,57030
2018,1,20,9,240739
2018,1,20,10,770026
2018,1,20,11,1262551
2018,1,20,12,1648650
2018,1,20,13,1830309
2018,1,20,14,1892149
2018,1,20,15,1799178
2018,1,20,16,1522684
2018,1,20,17,899445
2018,1,20,18,0
2018,1,20,19,0
2018,1,20,20,0
2018,1,20,21,0
2018,1,20,22,0
2018,1,20,23,0
2018,1,20,24,0
2018,1,21,1,0
2018,1,21,2,0
2018,1,21,3,0
2018,1,21,4,0
2018,1,21,5,0
2018,1,21,6,0
2018,1,21,7,0
2018,1,21,8,57410
2018,1,21,9,243617
2018,1,21,10,788904
2018,1,21,11,1284546
2018,1,21,12,1646885
2018,1,21,13,1854534
2018,1,21,14,1911692
2018,1,21,15,1808742
2018,1,21,16,1534528
2018,1,21,17,909483
2018,1,21,18,0
2018,1,21,19,0
2018,1,21,20,0
2018,1,21,21,0
2018,1,21,22,0
2018,1,21,23,0
2018,1,21,24,0
2018,1,22,1,0
2018,1,22,2,0
2018,1,22,3,0
2018,1,22,4,0
2018,1,22,5,0
2018,1,22,6,0
2018,1,22,7,0
2018,1,22,8,57548
2018,1,22,9,241265
2018,1,22,10,781668
2018,1,22,11,1281470
2018,1,22,12,1648371
2018,1,22,13,1883577
2018,1,22,14,1940342
2018,1,22,15,1831920
2018,1,22,16,1555149
2018,1,22,17,926137
2018,1,22,18,0
2018,1,22,19,0
2018,1,22,20,0
2018,1,22,21,0
2018,1,22,22,0
2018,1,22,23,0
2018,1,22,24,0
2018,1,23,1,0
2018,1,23,2,0
2018,1,23,3,0
2018,1,23,4,0
2018,1,23,5,0
2018,1,23,6,0
2018,1,23,7,0
2018,1,23,8,56782
2018,1,23,9,237999
2018,1,23,10,769435
2018,1,23,11,1256260
2018,1,23,12,1605344
2018,1,23,13,1812615
2018,1,23,14,1871221
2018,1,23,15,1724016
2018,1,23,16,1509251
2018,1,23,17,912860
2018,1,23,18,0
2018,1,23,19,0
2018,1,23,20,0
2018,1,23,21,0
2018,1,23,22,0
2018,1,23,23,0
2018,1,23,24,0
2018,1,24,1,0
2018,1,24,2,0
2018,1,24,3,0
2018,1,24,4,0
2018,1,24,5,0
2018,1,24,6,0
2018,1,24,7,0
2018,1,24,8,40304
2018,1,24,9,233385
2018,1,24,10,661175
2018,1,24,11,872702
2018,1,24,12,1094285
2018,1,24,13,1359441
2018,1,24,14,1822330
2018,1,24,15,1845228
2018,1,24,16,1578361
2018,1,24,17,939189
2018,1,24,18,0
2018,1,24,19,0
2018,1,24,20,0
2018,1,24,21,0
2018,1,24,22,0
2018,1,24,23,0
2018,1,24,24,0
2018,1,25,1,0
2018,1,25,2,0
2018,1,25,3,0
2018,1,25,4,0
2018,1,25,5,0
2018,1,25,6,0
2018,1,25,7,0
2018,1,25,8,36405
2018,1,25,9,157205
2018,1,25,10,239278
2018,1,25,11,223456
2018,1,25,12,204889
2018,1,25,13,213428
2018,1,25,14,197451
2018,1,25,15,167735
2018,1,25,16,136864
2018,1,25,17,109747
2018,1,25,18,31927
2018,1,25,19,0
2018,1,25,20,0
2018,1,25,21,0
2018,1,25,22,0
2018,1,25,23,0
2018,1,25,24,0
2018,1,26,1,0
2018,1,26,2,0
2018,1,26,3,0
2018,1,26,4,0
2018,1,26,5,0
2018,1,26,6,0
2018,1,26,7,0
2018,1,26,8,60747
2018,1,26,9,221061
2018,1,26,10,550809
2018,1,26,11,1298200
2018,1,26,12,1693444
2018,1,26,13,1907278
2018,1,26,14,1957934
2018,1,26,15,1856329
2018,1,26,16,1586282
2018,1,26,17,960640
2018,1,26,18,0
2018,1,26,19,0
2018,1,26,20,0
2018,1,26,21,0
2018,1,26,22,0
2018,1,26,23,0
2018,1,26,24,0
2018,1,27,1,0
2018,1,27,2,0
2018,1,27,3,0
2018,1,27,4,0
2018,1,27,5,0
2018,1,27,6,0
2018,1,27,7,0
2018,1,27,8,61243
2018,1,27,9,251050
2018,1,27,10,810006
2018,1,27,11,1322405
2018,1,27,12,1699439
2018,1,27,13,1912868
2018,1,27,14,1967295
2018,1,27,15,1863220
2018,1,27,16,1597940
2018,1,27,17,969404
2018,1,27,18,0
2018,1,27,19,0
2018,1,27,20,0
2018,1,27,21,0
2018,1,27,22,0
2018,1,27,23,0
2018,1,27,24,0
2018,1,28,1,0
2018,1,28,2,0
2018,1,28,3,0
2018,1,28,4,0
2018,1,28,5,0
2018,1,28,6,0
2018,1,28,7,0
2018,1,28,8,63298
2018,1,28,9,254570
2018,1,28,10,820919
2018,1,28,11,1227976
2018,1,28,12,986542
2018,1,28,13,312141
2018,1,28,14,759940
2018,1,28,15,1556804
2018,1,28,16,995997
2018,1,28,17,962250
2018,1,28,18,167055
2018,1,28,19,0
2018,1,28,20,0
2018,1,28,21,0
2018,1,28,22,0
2018,1,28,23,0
2018,1,28,24,0
2018,1,29,1,0
2018,1,29,2,0
2018,1,29,3,0
2018,1,29,4,0
2018,1,29,5,0
2018,1,29,6,0
2018,1,29,7,0
2018,1,29,8,61883
2018,1,29,9,250095
2018,1,29,10,800456
2018,1,29,11,1299377
2018,1,29,12,1660824
2018,1,29,13,1855261
2018,1,29,14,1735404
2018,1,29,15,1428016
2018,1,29,16,1510572
2018,1,29,17,960894
2018,1,29,18,0
2018,1,29,19,0
2018,1,29,20,0
2018,1,29,21,0
2018,1,29,22,0
2018,1,29,23,0
2018,1,29,24,0
2018,1,30,1,0
2018,1,30,2,0
2018,1,30,3,0
2018,1,30,4,0
2018,1,30,5,0
2018,1,30,6,0
2018,1,30,7,0
2018,1,30,8,33897
2018,1,30,9,118968
2018,1,30,10,150704
2018,1,30,11,242876
2018,1,30,12,262570
2018,1,30,13,325747
2018,1,30,14,206183
2018,1,30,15,451450
2018,1,30,16,1070521
2018,1,30,17,898736
2018,1,30,18,146179
2018,1,30,19,0
2018,1,30,20,0
2018,1,30,21,0
2018,1,30,22,0
2018,1,30,23,0
2018,1,30,24,0
2018,1,31,1,0
2018,1,31,2,0
2018,1,31,3,0
2018,1,31,4,0
2018,1,31,5,0
2018,1,31,6,0
2018,1,31,7,0
2018,1,31,8,64337
2018,1,31,9,254719
2018,1,31,10,814361
2018,1,31,11,1323625
2018,1,31,12,1694873
2018,1,31,13,1900608
2018,1,31,14,1950584
2018,1,31,15,1853616
2018,1,31,16,1603412
2018,1,31,17,1107676
2018,1,31,18,238033
2018,1,31,19,0
2018,1,31,20,0
2018,1,31,21,0
2018,1,31,22,0
2018,1,31,23,0
2018,1,31,24,0
2018,2,1,1,0
2018,2,1,2,0
2018,2,1,3,0
2018,2,1,4,0
2018,2,1,5,0
2018,2,1,6,0
2018,2,1,7,0
2018,2,1,8,63510
2018,2,1,9,274389
2018,2,1,10,755823
2018,2,1,11,1327553
2018,2,1,12,1708171
2018,2,1,13,1921437
2018,2,1,14,1978080
2018,2,1,15,1887041
2018,2,1,16,1628975
2018,2,1,17,1117705
2018,2,1,18,234958
2018,2,1,19,0
2018,2,1,20,0
2018,2,1,21,0
2018,2,1,22,0
2018,2,1,23,0
2018,2,1,24,0
2018,2,2,1,0
2018,2,2,2,0
2018,2,2,3,0
2018,2,2,4,0
2018,2,2,5,0
2018,2,2,6,0
2018,2,2,7,0
2018,2,2,8,67204
2018,2,2,9,267748
2018,2,2,10,810212
2018,2,2,11,1289729
2018,2,2,12,1635012
2018,2,2,13,1865097
2018,2,2,14,1978038
2018,2,2,15,1877156
2018,2,2,16,1576089
2018,2,2,17,1012995
2018,2,2,18,240502
2018,2,2,19,0
2018,2,2,20,0
2018,2,2,21,0
2018,2,2,22,0
2018,2,2,23,0
2018,2,2,24,0
2018,2,3,1,0
2018,2,3,2,0
2018,2,3,3,0
2018,2,3,4,0
2018,2,3,5,0
2018,2,3,6,0
2018,2,3,7,0
2018,2,3,8,64145
2018,2,3,9,277992
2018,2,3,10,786391
2018,2,3,11,1094405
2018,2,3,12,1270955
2018,2,3,13,1106398
2018,2,3,14,1100998
2018,2,3,15,1431378
2018,2,3,16,517424
2018,2,3,17,674073
2018,2,3,18,175794
2018,2,3,19,0
2018,2,3,20,0
2018,2,3,21,0
2018,2,3,22,0
2018,2,3,23,0
2018,2,3,24,0
2018,2,4,1,0
2018,2,4,2,0
2018,2,4,3,0
2018,2,4,4,0
2018,2,4,5,0
2018,2,4,6,0
2018,2,4,7,0
2018,2,4,8,69737
2018,2,4,9,268540
2018,2,4,10,478583
2018,2,4,11,725793
2018,2,4,12,1460726
2018,2,4,13,1690569
2018,2,4,14,1335780
2018,2,4,15,1010716
2018,2,4,16,1017263
2018,2,4,17,492450
2018,2,4,18,179388
2018,2,4,19,0
2018,2,4,20,0
2018,2,4,21,0
2018,2,4,22,0
2018,2,4,23,0
2018,2,4,24,0
2018,2,5,1,0
2018,2,5,2,0
2018,2,5,3,0
2018,2,5,4,0
2018,2,5,5,0
2018,2,5,6,0
2018,2,5,7,0
2018,2,5,8,62831
2018,2,5,9,271013
2018,2,5,10,794023
2018,2,5,11,1077556
2018,2,5,12,1010538
2018,2,5,13,1123876
2018,2,5,14,961730
2018,2,5,15,1503644
2018,2,5,16,1602071
2018,2,5,17,1169018
2018,2,5,18,331068
2018,2,5,19,0
2018,2,5,20,0
2018,2,5,21,0
2018,2,5,22,0
2018,2,5,23,0
2018,2,5,24,0
2018,2,6,1,0
2018,2,6,2,0
2018,2,6,3,0
2018,2,6,4,0
2018,2,6,5,0
2018,2,6,6,0
2018,2,6,7,0
2018,2,6,8,69318
2018,2,6,9,274207
2018,2,6,10,831537
2018,2,6,11,1335267
2018,2,6,12,1720901
2018,2,6,13,1932947
2018,2,6,14,1987744
2018,2,6,15,1913953
2018,2,6,16,1668911
2018,2,6,17,1174442
2018,2,6,18,342275
2018,2,6,19,0
2018,2,6,20,0
2018,2,6,21,0
2018,2,6,22,0
2018,2,6,23,0
2018,2,6,24,0
2018,2,7,1,0
2018,2,7,2,0
2018,2,7,3,0
2018,2,7,4,0
2018,2,7,5,0
2018,2,7,6,0
2018,2,7,7,0
2018,2,7,8,47294
2018,2,7,9,165847
2018,2,7,10,250334
2018,2,7,11,495749
2018,2,7,12,626168
2018,2,7,13,535889
2018,2,7,14,652713
2018,2,7,15,479623
2018,2,7,16,201658
2018,2,7,17,99955
2018,2,7,18,83865
2018,2,7,19,0
2018,2,7,20,0
2018,2,7,21,0
2018,2,7,22,0
2018,2,7,23,0
2018,2,7,24,0
2018,2,8,1,0
2018,2,8,2,0
2018,2,8,3,0
2018,2,8,4,0
2018,2,8,5,0
2018,2,8,6,0
2018,2,8,7,0
2018,2,8,8,24551
2018,2,8,9,141700
2018,2,8,10,271783
2018,2,8,11,490997
2018,2,8,12,1173720
2018,2,8,13,1764233
2018,2,8,14,1882848
2018,2,8,15,1559970
2018,2,8,16,753487
2018,2,8,17,766287
2018,2,8,18,191926
2018,2,8,19,0
2018,2,8,20,0
2018,2,8,21,0
2018,2,8,22,0
2018,2,8,23,0
2018,2,8,24,0
2018,2,9,1,0
2018,2,9,2,0
2018,2,9,3,0
2018,2,9,4,0
2018,2,9,5,0
2018,2,9,6,0
2018,2,9,7,0
2018,2,9,8,68365
2018,2,9,9,272735
2018,2,9,10,826783
2018,2,9,11,1325040
2018,2,9,12,1696730
2018,2,9,13,1894557
2018,2,9,14,1950070
2018,2,9,15,1857079
2018,2,9,16,1639515
2018,2,9,17,1171697
2018,2,9,18,397219
2018,2,9,19,0
2018,2,9,20,0
2018,2,9,21,0
2018,2,9,22,0
2018,2,9,23,0
2018,2,9,24,0
2018,2,10,1,0
2018,2,10,2,0
2018,2,10,3,0
2018,2,10,4,0
2018,2,10,5,0
2018,2,10,6,0
2018,2,10,7,0
2018,2,10,8,77711
2018,2,10,9,273831
2018,2,10,10,396759
2018,2,10,11,677099
2018,2,10,12,1485049
2018,2,10,13,1897909
2018,2,10,14,1979589
2018,2,10,15,1888464
2018,2,10,16,1543987
2018,2,10,17,955370
2018,2,10,18,316756
2018,2,10,19,0
2018,2,10,20,0
2018,2,10,21,0
2018,2,10,22,0
2018,2,10,23,0
2018,2,10,24,0
2018,2,11,1,0
2018,2,11,2,0
2018,2,11,3,0
2018,2,11,4,0
2018,2,11,5,0
2018,2,11,6,0
2018,2,11,7,0
2018,2,11,8,22929
2018,2,11,9,104491
2018,2,11,10,214817
2018,2,11,11,203731
2018,2,11,12,250353
2018,2,11,13,273333
2018,2,11,14,225717
2018,2,11,15,214998
2018,2,11,16,219701
2018,2,11,17,125229
2018,2,11,18,36931
2018,2,11,19,0
2018,2,11,20,0
2018,2,11,21,0
2018,2,11,22,0
2018,2,11,23,0
2018,2,11,24,0
2018,2,12,1,0
2018,2,12,2,0
2018,2,12,3,0
2018,2,12,4,0
2018,2,12,5,0
2018,2,12,6,0
2018,2,12,7,0
2018,2,12,8,77945
2018,2,12,9,291658
2018,2,12,10,839648
2018,2,12,11,1264282
2018,2,12,12,1485890
2018,2,12,13,1893852
2018,2,12,14,1802325
2018,2,12,15,1217167
2018,2,12,16,661908
2018,2,12,17,294495
2018,2,12,18,180697
2018,2,12,19,0
2018,2,12,20,0
2018,2,12,21,0
2018,2,12,22,0
2018,2,12,23,0
2018,2,12,24,0
2018,2,13,1,0
2018,2,13,2,0
2018,2,13,3,0
2018,2,13,4,0
2018,2,13,5,0
2018,2,13,6,0
2018,2,13,7,0
2018,2,13,8,29102
2018,2,13,9,79718
2018,2,13,10,143741
2018,2,13,11,202670
2018,2,13,12,240192
2018,2,13,13,244553
2018,2,13,14,228953
2018,2,13,15,217798
2018,2,13,16,236808
2018,2,13,17,209994
2018,2,13,18,135768
2018,2,13,19,0
2018,2,13,20,0
2018,2,13,21,0
2018,2,13,22,0
2018,2,13,23,0
2018,2,13,24,0
2018,2,14,1,0
2018,2,14,2,0
2018,2,14,3,0
2018,2,14,4,0
2018,2,14,5,0
2018,2,14,6,0
2018,2,14,7,0
2018,2,14,8,59320
2018,2,14,9,299495
2018,2,14,10,817914
2018,2,14,11,1267016
2018,2,14,12,1624608
2018,2,14,13,1678292
2018,2,14,14,1533780
2018,2,14,15,991472
2018,2,14,16,688704
2018,2,14,17,505166
2018,2,14,18,265025
2018,2,14,19,0
2018,2,14,20,0
2018,2,14,21,0
2018,2,14,22,0
2018,2,14,23,0
2018,2,14,24,0
2018,2,15,1,0
2018,2,15,2,0
2018,2,15,3,0
2018,2,15,4,0
2018,2,15,5,0
2018,2,15,6,0
2018,2,15,7,0
2018,2,15,8,76485
2018,2,15,9,303725
2018,2,15,10,862040
2018,2,15,11,1370807
2018,2,15,12,1734267
2018,2,15,13,1925935
2018,2,15,14,1977634
2018,2,15,15,1909040
2018,2,15,16,1687642
2018,2,15,17,1233863
2018,2,15,18,508073
2018,2,15,19,0
2018,2,15,20,0
2018,2,15,21,0
2018,2,15,22,0
2018,2,15,23,0
2018,2,15,24,0
2018,2,16,1,0
2018,2,16,2,0
2018,2,16,3,0
2018,2,16,4,0
2018,2,16,5,0
2018,2,16,6,0
2018,2,16,7,0
2018,2,16,8,59881
2018,2,16,9,170607
2018,2,16,10,152432
2018,2,16,11,211461
2018,2,16,12,264889
2018,2,16,13,258672
2018,2,16,14,265685
2018,2,16,15,277104
2018,2,16,16,266911
2018,2,16,17,114317
2018,2,16,18,38018
2018,2,16,19,0
2018,2,16,20,0
2018,2,16,21,0
2018,2,16,22,0
2018,2,16,23,0
2018,2,16,24,0
2018,2,17,1,0
2018,2,17,2,0
2018,2,17,3,0
2018,2,17,4,0
2018,2,17,5,0
2018,2,17,6,0
2018,2,17,7,0
2018,2,17,8,79863
2018,2,17,9,315326
2018,2,17,10,898317
2018,2,17,11,1410376
2018,2,17,12,1778684
2018,2,17,13,1991597
2018,2,17,14,2050025
2018,2,17,15,1962849
2018,2,17,16,1734769
2018,2,17,17,1274299
2018,2,17,18,545627
2018,2,17,19,0
2018,2,17,20,0
2018,2,17,21,0
2018,2,17,22,0
2018,2,17,23,0
2018,2,17,24,0
2018,2,18,1,0
2018,2,18,2,0
2018,2,18,3,0
2018,2,18,4,0
2018,2,18,5,0
2018,2,18,6,0
2018,2,18,7,0
2018,2,18,8,83204
2018,2,18,9,318266
2018,2,18,10,902223
2018,2,18,11,1412081
2018,2,18,12,1777315
2018,2,18,13,1978583
2018,2,18,14,2047039
2018,2,18,15,1960046
2018,2,18,16,1721575
2018,2,18,17,1192599
2018,2,18,18,444585
2018,2,18,19,0
2018,2,18,20,0
2018,2,18,21,0
2018,2,18,22,0
2018,2,18,23,0
2018,2,18,24,0
2018,2,19,1,0
2018,2,19,2,0
2018,2,19,3,0
2018,2,19,4,0
2018,2,19,5,0
2018,2,19,6,0
2018,2,19,7,0
2018,2,19,8,47574
2018,2,19,9,160813
2018,2,19,10,223892
2018,2,19,11,277623
2018,2,19,12,334772
2018,2,19,13,358594
2018,2,19,14,334835
2018,2,19,15,207759
2018,2,19,16,148878
2018,2,19,17,188098
2018,2,19,18,290513
2018,2,19,19,0
2018,2,19,20,0
2018,2,19,21,0
2018,2,19,22,0
2018,2,19,23,0
2018,2,19,24,0
2018,2,20,1,0
2018,2,20,2,0
2018,2,20,3,0
2018,2,20,4,0
2018,2,20,5,0
2018,2,20,6,0
2018,2,20,7,0
2018,2,20,8,87230
